INDEX_NUMBER,STATENAME,SCH_NAME,WEBSITE
6501,CALIFORNIA,Westside Park Elementary,http://www.aesd.net
6502,CALIFORNIA,Eagle Ranch Elementary,http://www.aesd.net
6503,CALIFORNIA,Morgan Kincaid Preparatory,http://www.aesd.net
6504,CALIFORNIA,George Visual and Performing Arts Magnet and Middle,http://www.aesd.net
6505,CALIFORNIA,Columbia Middle,
6506,CALIFORNIA,Theodore Vick Elementary,http://www.aesd.net
6507,CALIFORNIA,Victoria Magathan Elementary,http://www.aesd.net
6508,CALIFORNIA,West Creek Elementary,http://www.aesd.net
6509,CALIFORNIA,Gus Franklin Jr.,http://www.aesd.net
6510,CALIFORNIA,El Mirage,http://www.aesd.net
6511,CALIFORNIA,Melva Davis Academy of Excellence,http://www.aesd.net
6512,CALIFORNIA,Adelanto Virtual Academy,http://www.aesd.net
6516,CALIFORNIA,Aspen Valley Prep Academy,http://www.aspenps.org
6518,CALIFORNIA,California Virtual Academy @ Los Angeles,http://www.caliva.org
6519,CALIFORNIA,Cox Academy,http://www.efcps.org
6530,CALIFORNIA,ICEF View Park Preparatory High,http://www.icefps.org
6531,CALIFORNIA,Accelerated,http://accelerated.org
6534,CALIFORNIA,California Creative Learning Academy MS,http://calcreative.org
6542,CALIFORNIA,Ballington Academy for the Arts and Sciences,http://www.ballingtonacademy.org
6543,CALIFORNIA,Insight School of California,http://www.caliva.org
6547,CALIFORNIA,Mojave River Academy - Marble City,http://www.mojaveriver.net
6549,CALIFORNIA,High Tech High,http://www.hightechhigh.org
6551,CALIFORNIA,Lodestar: A Lighthouse Community Charter Public,http://www.lighthousecharter.org
6558,CALIFORNIA,EPIC de Cesar Chavez,
6559,CALIFORNIA,Classical Academy High,http://www.classicalacademy.com
6573,CALIFORNIA,Island High (Continuation),
6581,CALIFORNIA,Alameda Unified Special Education,
6582,CALIFORNIA,Voices College-Bound Language Academy at Morgan Hill,http://voicesacademies.org
6584,CALIFORNIA,Futures High,http://www.gcccharters.org
6585,CALIFORNIA,California Montessori Project - Elk Grove Campus,http://www.cacmp.org
6586,CALIFORNIA,ISANA Achernar Academy,http://isanaacademies.org/
6590,CALIFORNIA,SIATech,http://www.siatech.org
6592,CALIFORNIA,Mare Island Technology Academy,http://www.mitacademy.org
6599,CALIFORNIA,Compass Charter Schools of Los Angeles,http://www.compasscharters.org
6601,CALIFORNIA,Stockton Collegiate International Secondary,http://www.stocktoncollegiate.org
6603,CALIFORNIA,Options for Youth-San Juan,http://www.ofy.org
6604,CALIFORNIA,Extera Public School No. 2,http://exteraschools.org
6605,CALIFORNIA,SAVA - Sacramento Academic and Vocational Academy - EGUSD,http://www.savacharterschool.org
6606,CALIFORNIA,Los Angeles Leadership Primary Academy,http://laleadership.org
6609,CALIFORNIA,High Tech Middle Chula Vista,http://www.hightechhigh.org
6611,CALIFORNIA,California Virtual Academy San Mateo,http://www.caliva.org
6613,CALIFORNIA,Extera Public,http://exteraschools.org
6614,CALIFORNIA,California Virtual Academy @ San Diego,http://www.caliva.org
6616,CALIFORNIA,High Tech Middle,http://www.hightechhigh.org
6618,CALIFORNIA,California Virtual Academy at Sutter,http://www.caliva.org
6621,CALIFORNIA,Bellevue-Santa Fe Charter,
6626,CALIFORNIA,High Tech High North County,http://www.hightechhigh.org
6628,CALIFORNIA,Aspire Antonio Maria Lugo Academy,http://www.aspirepublicschools.org
6629,CALIFORNIA,Antioch Charter Academy II,http://www.antiochcharteracademy.org
6631,CALIFORNIA,Higher Learning Academy,http://www.gcccharters.org
6633,CALIFORNIA,Aspire Vanguard College Preparatory Academy,http://www.aspirepublicschools.org
6635,CALIFORNIA,Journey,http://www.realjourney.org
6637,CALIFORNIA,EJE Elementary Academy Charter,
6647,CALIFORNIA,JCS - Manzanita,http://www.jcs-inc.org
6652,CALIFORNIA,TEAM Charter,http://www.team-charter.org
6657,CALIFORNIA,California Connections Academy Southern California,http://www.connectionsacademy.com/calca
6658,CALIFORNIA,ACE Esperanza Middle,http://www.acecharter.org
6663,CALIFORNIA,Aspire Ollin University Preparatory Academy,http://www.aspirepublicschools.org
6665,CALIFORNIA,EJE Middle Academy,
6674,CALIFORNIA,ISANA Cardinal Academy,http://isanaacademies.org
6676,CALIFORNIA,New Los Angeles Charter,http://www.newlosangeles.org/
6680,CALIFORNIA,Options for Youth-San Bernardino,http://www.ofy.org
6682,CALIFORNIA,John Henry High,http://www.amethodschools.org
6686,CALIFORNIA,Sequoia Career Academy,http://www.caredwoods.org
6687,CALIFORNIA,High Tech Middle Media Arts,http://www.hightechhigh.org
6689,CALIFORNIA,American Indian Public Charter School II,http://www.aimsk12.org
6690,CALIFORNIA,ICEF View Park Preparatory Elementary,http://www.icefps.org
6693,CALIFORNIA,California Virtual Academy at Kings,http://www.caliva.org
6695,CALIFORNIA,Learning Without Limits,http://www.efcps.org
6697,CALIFORNIA,Discovery Charter,http://www.tracylc.net
6700,CALIFORNIA,High Tech High International,http://www.hightechhigh.org
6701,CALIFORNIA,Leadership Public Schools: Richmond,http://www.leadps.org
6702,CALIFORNIA,San Diego Virtual,
6715,CALIFORNIA,Escuela Popular Accelerated Family Learning,http://www.escuelapopular.org
6717,CALIFORNIA,River Oaks Academy,
6718,CALIFORNIA,Northern United - Humboldt Charter,http://www.nucharters.org
6726,CALIFORNIA,ICEF Vista Middle Academy,http://www.icefps.org
6727,CALIFORNIA,Ballington Acad for the Arts and Scis - San Bernardino,http://www.ballingtonacademy.org
6729,CALIFORNIA,Voices College-Bound Language Acad at W. Contra Costa Co,http://www.voicesacademies.org
6732,CALIFORNIA,Olivet Elementary Charter,http://www.pousd.org
6735,CALIFORNIA,Integrity Charter,
6739,CALIFORNIA,Primary Charter,http://www.tracylc.net
6742,CALIFORNIA,Novato Charter,
6743,CALIFORNIA,Lighthouse Community Charter,http://www.lighthousecharter.org
6744,CALIFORNIA,Trivium Charter School Voyage,http://triviumcharter.org/
6755,CALIFORNIA,Alisal Community,
6756,CALIFORNIA,Bardin Elementary,
6757,CALIFORNIA,Fremont Elementary,
6759,CALIFORNIA,Cesar E. Chavez Elementary,
6760,CALIFORNIA,Creekside Elementary,
6761,CALIFORNIA,Frank Paul Elementary,
6762,CALIFORNIA,Oscar F. Loya Elementary,
6764,CALIFORNIA,John E. Steinbeck Elementary,
6783,CALIFORNIA,LPS Oakland R & D Campus,http://www.leadps.org
6789,CALIFORNIA,Da Vinci Design,http://www.davincischools.org
6792,CALIFORNIA,California Montessori Project-Shingle Springs Campus,http://www.cacmp.org
6796,CALIFORNIA,Allensworth Elementary,
6808,CALIFORNIA,Five Keys Charter (SF Sheriff's),http://www.fivekeyscharter.org
6815,CALIFORNIA,Julian Charter,http://www.jcs-inc.org
6816,CALIFORNIA,Northwest Prep Charter,http://www.pousd.org
6820,CALIFORNIA,Alpaugh Elementary,
6821,CALIFORNIA,Alpaugh -Senior High,
6826,CALIFORNIA,King-Chavez Primary Academy,http://kingchavez.org/
6830,CALIFORNIA,Jardin de la Infancia,
6838,CALIFORNIA,Antioch Charter Academy,http://www.antiochcharteracademy.org
6839,CALIFORNIA,KIPP Excelencia Community Preparatory,http://www.kippbayarea.org
6840,CALIFORNIA,Global Education Academy 2,http://www.geaschool.com
6841,CALIFORNIA,Gateway International,http://www.gcccharters.org
6842,CALIFORNIA,Pacific Springs Charter,http://www.springscharterschools.org
6847,CALIFORNIA,NOVA Academy - Coachella,http://www.nova-academy.org
6849,CALIFORNIA,Olive Grove Charter - Orcutt/Santa Maria,http://www.olivegrovecharter.org
6853,CALIFORNIA,Aspire Berkley Maynard Academy,http://www.aspirepublicschools.org
6856,CALIFORNIA,High Tech Elementary Mesa,http://www.hightechhigh.org
6866,CALIFORNIA,Aspire Rosa Parks Academy,http://www.aspirepublicschools.org
6868,CALIFORNIA,High Tech High Chula Vista,http://www.hightechhigh.org
6870,CALIFORNIA,Ingenium Clarion Charter Middle,
6871,CALIFORNIA,Voices College-Bound Language Academy at Mt. Pleasant,http://voicesacademies.org
6874,CALIFORNIA,Aspire Benjamin Holt Middle,http://www.aspirepublicschools.org
6875,CALIFORNIA,Diamond Valley Elementary,
6876,CALIFORNIA,Alpine County Secondary Community Day,
6880,CALIFORNIA,Highland Academy,
6881,CALIFORNIA,Aveson School of Leaders,http://www.aveson.org
6883,CALIFORNIA,Environmental Charter High - Lawndale,http://www.ecsonline.org
6888,CALIFORNIA,Community Outreach Academy,http://www.gcccharters.org
6901,CALIFORNIA,Aspire Summit Charter Academy,http://www.aspirepublicschools.org
6903,CALIFORNIA,High Tech Elementary Chula Vista,http://www.hightechhigh.org
6917,CALIFORNIA,John Muir Charter,
6920,CALIFORNIA,Aspire College Academy,http://www.aspirepublicschools.org
6925,CALIFORNIA,Five Keys Independence HS (SF Sheriff's),http://www.fivekeyscharter.org
6928,CALIFORNIA,Richmond Charter Academy,http://www.amethodschools.org
6929,CALIFORNIA,Learning Choice Academy - Chula Vista,http://www.learningchoice.org
6930,CALIFORNIA,Aspire Alexander Twilight College Preparatory Academy,http://www.aspirepublicschools.org
6938,CALIFORNIA,Olive Grove Charter - Lompoc,http://www.olivegrovecharter.org
6939,CALIFORNIA,Achieve Charter School of Paradise Inc.,http://www.achievecharter.org
6944,CALIFORNIA,ACE Inspire Academy,http://www.acecharter.org
6947,CALIFORNIA,Gabriella Charter,http://www.gabriellacharterschools.org
6948,CALIFORNIA,Alpha: Jose Hernandez,http://www.alphapublicschools.org
6950,CALIFORNIA,Empowering Possibilities International Charter,http://www.gcccharters.org
6960,CALIFORNIA,Alta Loma Elementary,
6961,CALIFORNIA,Alta Loma Junior High,
6962,CALIFORNIA,Carnelian Elementary,
6963,CALIFORNIA,Jasper Elementary,
6964,CALIFORNIA,Floyd M. Stork Elementary,
6965,CALIFORNIA,Banyan Elementary,
6966,CALIFORNIA,Deer Canyon Elementary,
6967,CALIFORNIA,Hermosa Elementary,
6968,CALIFORNIA,Victoria Groves Elementary,
6969,CALIFORNIA,Vineyard Junior High,
6974,CALIFORNIA,Achieve Academy,http://www.efcps.org
6981,CALIFORNIA,KIPP Bayview Academy,http://sfbay.kippnorcal.org/
6989,CALIFORNIA,Aveson Global Leadership Academy,http://www.aveson.org
6993,CALIFORNIA,King-Chavez Community High,http://kingchavez.org/
6995,CALIFORNIA,Animo Compton Charter,http://greendot.org
7003,CALIFORNIA,New Opportunities Charter,
7014,CALIFORNIA,Elite Academic Academy - Lucerne,http://www.eliteacademic.com
7015,CALIFORNIA,Oakland Charter Academy,http://www.amethodschools.org
7016,CALIFORNIA,Mojave River Academy - Oro Grande,http://www.mojaveriver.net
7019,CALIFORNIA,Aspire Lionel Wilson College Preparatory Academy,http://www.aspirepublicschools.org
7020,CALIFORNIA,WISH Community,http://www.wishcharter.org
7022,CALIFORNIA,Da Vinci RISE High,http://www.davincischools.org
7024,CALIFORNIA,ACE Empower Academy,http://www.acecharter.org
7028,CALIFORNIA,Alpha: Blanca Alvarado,http://www.alphapublicschools.org
7032,CALIFORNIA,AIMS College Prep High,http://www.aimsk12.org
7037,CALIFORNIA,High Tech Middle Mesa,http://www.hightechhigh.org
7046,CALIFORNIA,ISANA Octavia Academy,http://isanaacademies.org
7048,CALIFORNIA,Orange County Academy of Sciences and Arts,http://www.ocasa.org
7049,CALIFORNIA,Great Valley Academy - Salida,http://www.greatvalleyacademy.com
7052,CALIFORNIA,Guajome Learning Center,http://www.guajome.net
7055,CALIFORNIA,Alta-Dutch Flat Elementary,
7056,CALIFORNIA,Downtown College Preparatory Middle,http://www.dcp.org
7064,CALIFORNIA,KIPP Heritage Academy,http://www.kippbayarea.org
7068,CALIFORNIA,ICEF Innovation Los Angeles Charter,http://www.icefps.org
7084,CALIFORNIA,King-Chavez Arts and Athletics Academy,http://kingchavez.org/
7085,CALIFORNIA,Yosemite-Wawona Elementary Charter,
7088,CALIFORNIA,SAVA - Sacramento Academic and Vocational Academy,http://www.gcccharters.org
7091,CALIFORNIA,Elite Academic Academy - Mountain Empire,http://www.eliteacademic.com
7096,CALIFORNIA,Da Vinci Connect,http://www.davincischools.org
7103,CALIFORNIA,ICEF View Park Preparatory Middle,http://www.icefps.org
7108,CALIFORNIA,California Montessori Project - Capitol Campus,http://www.cacmp.org
7110,CALIFORNIA,Animo City of Champions Charter High,http://greendot.org
7111,CALIFORNIA,W.E.B. DuBois Public Charter,http://www.agapeschools.org
7113,CALIFORNIA,Sylvia Cassell Elementary,
7114,CALIFORNIA,Horace Cureton Elementary,
7115,CALIFORNIA,A. J. Dorsa Elementary,
7116,CALIFORNIA,Joseph George Middle,
7118,CALIFORNIA,O. S. Hubbard Elementary,
7119,CALIFORNIA,Linda Vista Elementary,
7120,CALIFORNIA,Lyndale Elementary,
7121,CALIFORNIA,Cesar Chavez Early Learning Center,
7122,CALIFORNIA,Millard McCollam Elementary,
7123,CALIFORNIA,Donald J. Meyer Elementary,
7124,CALIFORNIA,Ocala Middle,
7125,CALIFORNIA,Thomas P. Ryan Elementary,
7126,CALIFORNIA,San Antonio Elementary,
7127,CALIFORNIA,William Sheppard Middle,
7128,CALIFORNIA,Ben Painter Elementary,
7129,CALIFORNIA,Lrng in an Urban Comm with High Achievement (L.U.C.H.A.),
7130,CALIFORNIA,Renaissance Academy,
7131,CALIFORNIA,Adelante Dual Language Academy,
7132,CALIFORNIA,Russo/McEntee Academy,
7133,CALIFORNIA,Renaissance at Mathson,
7134,CALIFORNIA,Adelante Dual Language Academy II,
7135,CALIFORNIA,Opportunities for Learning - Capistrano,http://www.oflschools.org
7136,CALIFORNIA,Rocklin Academy,http://rocklinacademy.org
7140,CALIFORNIA,California Virtual Academy @ Sonoma,http://www.caliva.org
7141,CALIFORNIA,Citrus Springs Charter,http://www.springscharterschools.org
7145,CALIFORNIA,Aspen Meadow Public,http://www.aspenps.org
7151,CALIFORNIA,California Pacific Charter - San Diego,http://www.cal-pacs.org
7154,CALIFORNIA,Woodward Leadership Academy,
7155,CALIFORNIA,Roseland Charter,http://www.roselandsd.org
7162,CALIFORNIA,High Tech High Mesa,http://www.hightechhigh.org
7168,CALIFORNIA,SAVA - Sacramento Academic and Vocational Academy - SCUSD,http://www.savacharterschool.org
7171,CALIFORNIA,Team Charter Academy,http://www.team-charter.org
7173,CALIFORNIA,California Pacific Charter- Los Angeles,http://www.cal-pacs.org
7174,CALIFORNIA,Lighthouse Community Charter High,http://www.lighthousecharter.org
7177,CALIFORNIA,Options for Youth-Victor Valley Charter,http://www.ofy.org
7178,CALIFORNIA,Alview Elementary,http://www.adusd.k12.ca.us/
7179,CALIFORNIA,Dairyland Elementary,http://www.adusd.k12.ca.us/
7182,CALIFORNIA,Great Valley Academy,http://www.greatvalleyacademy.com
7185,CALIFORNIA,JCS - Pine Valley,http://www.jcs-inc.org
7186,CALIFORNIA,Aspire APEX Academy,http://www.aspirepublicschools.org
7187,CALIFORNIA,ICEF Vista Elementary Academy,http://www.icefps.org
7189,CALIFORNIA,Alvina Elementary Charter,
7190,CALIFORNIA,Heritage Peak Charter,http://www.pacificcharters.org
7194,CALIFORNIA,Aspire Benjamin Holt College Preparatory Academy,http://www.aspirepublicschools.org
7199,CALIFORNIA,Sage Oak Charter School- Keppel,http://www.sageoak.education
7200,CALIFORNIA,Carter G. Woodson Public Charter,http://www.agapeschools.org
7205,CALIFORNIA,California Connections Academy Northern California,http://www.connectionsacademy.com/calca
7208,CALIFORNIA,Escuela Popular/Center for Training and Careers Family Lrng,http://www.escuelapopular.org
7213,CALIFORNIA,Options for Youth San Gabriel,http://www.ofy.org
7217,CALIFORNIA,Aspire Richmond Ca. College Preparatory Academy,http://www.aspirepublicschools.org
7218,CALIFORNIA,Lazear Charter Academy,http://www.efcps.org
7222,CALIFORNIA,Discovery Charter II,http://www.discoveryk8.org
7223,CALIFORNIA,California Connections Academy Central Valley,http://www.connectionsacademy.com/calca
7224,CALIFORNIA,Lemoore Middle College High,http://www.luhsd.k12.ca.us
7225,CALIFORNIA,Wallis Annenberg High,http://accelerated.org
7228,CALIFORNIA,Da Vinci Science,http://www.davincischools.org
7230,CALIFORNIA,Stockton Collegiate International Elementary,http://www.stocktoncollegiate.org
7233,CALIFORNIA,Stanislaus Alternative Charter,http://www.stancoe.org
7238,CALIFORNIA,Mojave River Academy - Rockview Park,http://www.mojaveriver.net
7240,CALIFORNIA,High Tech Elementary,http://www.hightechhigh.org
7241,CALIFORNIA,Alvord Continuation High,http://www.alvordschools.org
7242,CALIFORNIA,Arizona Middle,http://www.alvordschools.org
7243,CALIFORNIA,Arlanza Elementary,http://www.alvordschools.org
7244,CALIFORNIA,Collett Elementary,http://www.alvordschools.org
7245,CALIFORNIA,Foothill Elementary,http://www.alvordschools.org
7246,CALIFORNIA,La Granada Elementary,http://www.alvordschools.org
7247,CALIFORNIA,La Sierra High,http://www.alvordschools.org
7248,CALIFORNIA,Loma Vista Middle,http://www.alvordschools.org
7249,CALIFORNIA,Myra Linn Elementary,http://www.alvordschools.org
7250,CALIFORNIA,Norte Vista High,http://www.alvordschools.org
7251,CALIFORNIA,Allan Orrenmaa Elementary,http://www.alvordschools.org
7252,CALIFORNIA,Terrace Elementary,http://www.alvordschools.org
7253,CALIFORNIA,Twinhill Elementary,http://www.alvordschools.org
7254,CALIFORNIA,Wells Middle,http://www.alvordschools.org
7255,CALIFORNIA,Rosemary Kennedy Elementary,http://www.alvordschools.org
7256,CALIFORNIA,S. Christa McAuliffe Elementary,http://www.alvordschools.org
7257,CALIFORNIA,Promenade Elementary,http://www.alvordschools.org
7258,CALIFORNIA,Valley View Elementary,http://www.alvordschools.org
7259,CALIFORNIA,Ysmael Villegas Middle,http://www.alvordschools.org
7260,CALIFORNIA,Phillip M. Stokoe Elementary,http://www.alvordschools.org
7261,CALIFORNIA,Lake Hills Elementary,http://www.alvordschools.org
7263,CALIFORNIA,Hillcrest High,http://www.alvordschools.org
7264,CALIFORNIA,Summit Elementary,http://www.alvordschools.org
7265,CALIFORNIA,Summit Secondary,http://www.alvordschools.org
7267,CALIFORNIA,High Tech Elementary North County,http://www.hightechhigh.org
7269,CALIFORNIA,Community Collaborative Charter,http://www.gcccharters.org
7275,CALIFORNIA,Highlands Community Charter,http://www.hccts.org
7278,CALIFORNIA,Aspire Port City Academy,http://www.aspirepublicschools.org
7281,CALIFORNIA,Aspire Monarch Academy,http://www.aspirepublicschools.org
7283,CALIFORNIA,North Star Academy,
7284,CALIFORNIA,Independence High (Continuation),
7285,CALIFORNIA,Amador High,
7286,CALIFORNIA,Argonaut High,
7288,CALIFORNIA,Jackson Elementary,
7289,CALIFORNIA,Pine Grove Elementary STEM Magnet,
7290,CALIFORNIA,Pioneer Magnet School for the Visual and Performing Arts,
7291,CALIFORNIA,Plymouth Elementary,
7292,CALIFORNIA,Sutter Creek Elementary,
7293,CALIFORNIA,Jackson Junior High,
7294,CALIFORNIA,Ione Junior High,
7295,CALIFORNIA,California Virtual Academy at Maricopa,http://www.caliva.org
7296,CALIFORNIA,Aspire River Oaks Charter,http://www.aspirepublicschools.org
7308,CALIFORNIA,iEmpire Academy,http://www.realjourney.org
7310,CALIFORNIA,Sherman Thomas Charter,http://www.stcsca.org
7311,CALIFORNIA,Valley Charter Middle,http://www.valleycharterschool.org
7317,CALIFORNIA,New Los Angeles Charter Elementary,http://www.newlosangeles.org/
7318,CALIFORNIA,Aspire Vincent Shalvey Academy,http://www.aspirepublicschools.org
7320,CALIFORNIA,Valley View Charter Prep,http://www.pacificcharters.org
7321,CALIFORNIA,Olive Grove Charter - Santa Barbara,http://www.olivegrovecharter.org
7324,CALIFORNIA,MIT Academy,http://www.mitacademy.org
7328,CALIFORNIA,Excel Academy Charter,http://www.excelacademy.education
7337,CALIFORNIA,The Learning Choice Academy - East County,http://www.learningchoice.org
7338,CALIFORNIA,Excel Academy Charter,http://www.excelacademy.education
7340,CALIFORNIA,Options For Youth - Duarte Inc,http://www.ofy.org
7343,CALIFORNIA,Sage Oak Charter School - South,http://www.sageoak.education
7347,CALIFORNIA,California Innovative Career Academy,http://www.hccts.org
7348,CALIFORNIA,California Pacific Charter - Sonoma,http://www.cal-pacs.org
7354,CALIFORNIA,California Connections Academy Monterey Bay,http://www.connectionsacademy.com/calca
7357,CALIFORNIA,Compass Charter School of Yolo,http://www.compasscharters.org
7365,CALIFORNIA,Aspire Stockton 6-12 Secondary Academy,http://www.aspirepublicschools.org
7367,CALIFORNIA,Aspire Arts & Sciences Academy,http://www.aspirepublicschools.org
7370,CALIFORNIA,OCASA College Prep,http://www.ocasa.org
7376,CALIFORNIA,Voices College Bound Language Academy at Stockton,http://www.voicesacademies.org
7384,CALIFORNIA,New Hope Charter,
7386,CALIFORNIA,Environmental Charter High - Gardena,http://www.ecsonline.org
7387,CALIFORNIA,Entrepreneur High Fontana,http://www.realjourney.org
7398,CALIFORNIA,Achieve Charter School of Chico,http://www.achievecharter.org
